SMILES
COC(COC1=CC=CC=C1)OC
CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC
OC(COC(=O)C=C)COC1=CC=CC=C1
CC1COC(=O)O1
CC(CCOC(=O)C=C)CCOC(=O)C=C
CCO[Si](CCCN(CC(=O)N(CC=C)CC=C)CC(=O)N(CC=C)CC=C)(OCC)OCC
ClC1=CC=C(C=C1Cl)N=C=O
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2
ClCC=O
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=C(C=C1)C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1
COC(OC)C1=CC=C(OC)C=C1
BrC1=CC=CC=C1I
COC1CCC(OC)O1
CC(C)[C@H]1OC[C@@H](CO1)C(O)=O
OC1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1
CC1=CC[C@H]2C[C@@H]1C2(C)C
C=CN1C=CN=C1
COC(=O)N[C@@H](C(C)C)C(O)=O
OCC1(CO)NC2=CC=CC3=CC=CC(N1)=C23
CC(C)(C)CC(Cl)=O
[H][C@@]12CC[C@H](OC(C)(C)OC)[C@@]1(C)CC[C@]1([H])C3=C(C=C(OC(C)(C)OC)C=C3)C(=O)C[C@@]21[H]
CC1=C(CO)N=CN1
CCC(=O)OC(C)(CCC=C(C)C)C=C
C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(O)(O)=O
CC1=NS(=O)(=O)C2=C1C=CC=C2
CC(C)(C)N(CC(=O)C1=CC(OCC2=CC=CC=C2)=CC(OCC2=CC=CC=C2)=C1)CC1=CC=CC=C1
CCOCCCNS(=O)(=O)C1=CC=C(OC2=C(N)C3=C(C(O)=C2)C(=O)C2=C(C=CC=C2)C3=O)C=C1
O[C@H]1CO[C@H]2OCC[C@@H]12
FC1=CC=C(C=C1)C1=CC=CS1
F[B-](F)(F)F.CN(C)[P+](CC1=CC=CC=C1)(N(C)C)N(C)C
C=CCOC(=O)\C=C\C1=CC=CC=C1
CC(=O)NC1=CC=C(C=C1)C(O)=O
CC(=C)C(=O)OCCOP([O-])(=O)OCC[N+](C)(C)C
C(OC1=CC=C2C=CC=CC2=C1)C1=CC=CC=C1
CCOC(=O)C(C)Cl
OC(=O)CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC1
[Fe+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
NC1=NC(=NS1)C(=N\OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)\C(=O)N[C@H]1[C@H]2SCC(C=O)=C(N2C1=O)C(=O)OC(C1=CC=CC=C1)C1=CC=CC=C1
CCNC(=S)NCC
OCC[NH+](CCO)CCO.OC(=O)CC(O)(CC([O-])=O)C(O)=O
CC(=C)C(=O)OCCCCCCCCCCCCOC(=O)C(C)=C
OB(O)[C:1]1=[CH:6][CH:5]=[CH:4][CH:3]=[C:2]1Cl
NCC(C1=CC=C(O)C=C1)C1(O)CCCCC1
CCCCC(CC)CN(CC(CC)CCCC)CC(CC)CCCC
O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O
CCOC1=C(OCCNC(C)CC2=CC(=C(OC)C=C2)S(N)(=O)=O)C=CC=C1
CC(=O)N1CCN(CC1)C1=CC=C(O)C=C1
CCNC1=NC2=C(C=C(Cl)C=C2)C(C)(O1)C1=CC=CC=C1
CC(C)OC(C)=O
CC1=CC=C(C=C1C)C1OCC2OC(OC(C(O)CO)C2O1)C1=CC=C(C)C(C)=C1
[Na+].[Co+3].CNS(=O)(=O)C1=CC(\N=N\C2=C([O-])N(N=C2C)C2=CC(Cl)=CC=C2)=C([O-])C=C1.CNS(=O)(=O)C1=CC(\N=N\C2=C([O-])N(N=C2C)C2=CC(Cl)=CC=C2)=C([O-])C=C1
CCC(C)(O)CCCC(C)C
ClC1=CC(=CC(Cl)=C1)N=C=O
CC1=CC(=C(O)C(=C1)C1=CC(=CC=C1OCCCOC1=CC=C(C=C1C1=CC(C)=CC(=C1O)C1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C
NC1CN2CCC1CC2
COC(=O)CCN(CCC(=O)OC)CC1=CC=CC=C1
CCC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)CC
CCCCCCCCC(=O)N(C)C
COC1=CC=C(C=C1OC)C(O)=O
[O-][N+](=O)C1=CC(Cl)=C(OC(F)(F)C(F)C(F)(F)F)C=C1Cl
CCOP(=S)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl
C#CC1CC1
[Cl-].O=C1C[NH+](CC2=CC=CC=C2)CC2N1CCC1=C2C=CC=C1
C=CNC=O
CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(C)=C
[Br-].COC1=CC=C([I+]C2=CC=C(OC)C=C2)C=C1
C[C@H](CC1=CC=CC=C1)N(C)CC#C
[Na+].[Na+].[Na+].S=C1[N-]C(=S)[N-]C(=S)[N-]1
CCN(O)CC
CC1=C(SC(N)=C1C#N)C#N
CC1=CC=C(C=C1)S(=O)(=O)N1CCN(CCN(CC1)S(=O)(=O)C1=CC=C(C)C=C1)S(=O)(=O)C1=CC=C(C)C=C1
OCC(O)=O
COCCC1=CC=CC=C1
CC1=CC(SC2=C(O)C(=CC(C)=C2)C(C)(C)C)=C(O)C(=C1)C(C)(C)C
CN1CCC(O)C1
CCCCCCCCCCCC1=NCCN1CCO
CCN(CC)CCCNC(=O)C1=CC=C(C=C1)\N=N\C(C(C)=O)C(=O)NC1=CC=C2NC(=O)NC2=C1
CC1=CC=C(C=C1)S([O-])(=O)=O.OC[C@@H]1C[NH2+]C[C@@H](O1)N1C=NC2=C1N=C(NC(=O)CC1=CC=CC=C1)NC2=O
ClC1=CC2=C(SC3=C(NC2=O)C=CC=C3)C=C1
CCOC(=O)[C@H](CC1=CC(=C(O)C(=C1)[N+]([O-])=O)[N+]([O-])=O)NC(C)=O
[NH4+].COC1=C(NC(=O)CC(C)=O)C=C(C)C(=C1)S([O-])(=O)=O
CCOC(=O)C(C)C(=O)C(=O)OCC
CN(C)CCCN
[K+].OC1=CC=C(O)C(=C1)S([O-])(=O)=O
CC1(C)CONC1=O
O=N(=O)C1=CC=C(C#N)C(=C1)C#N
CCCCCCCCCCCCCC(=O)OC
CC(C)(C)C1=CC(=O)C(=CC1=O)C(C)(C)C
CC1(C)CCC(CCC=O)=CC1
C=CC1=CC=CC=C1
O=C1COCCN1C1=CC=CC=C1
[Na+].CNC([S-])=S
CCCCCCBr
OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O
COC1=CC=C(C=C1)C(=O)OCCCCCCOC(=O)C1=CC=C(OC)C=C1
CN(C)N
CC(=O)N1C2C=CC=CC2CCC2=C1C=CC=C2
COC(=O)CO\N=C(/C(=O)SC1=NC2=C(S1)C=CC=C2)C1=CSC(N)=N1
[H][C@@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@@H](O)C1=CC=NC2=C1C=CC=C2
CS([O-])(=O)=O.C1[C@@H]2CCCC[C@H]2C[N+]11CCN(CC1)C1=NSC2=C1C=CC=C2
CCCP(O)(O)=O
CC(CC=O)CC(C)(C)C
CC(C)O
CC(N)=O
OC(=O)C1=CN(C2CC2)C2=C(F)C(F)=C(F)C=C2C1=O
CC(C)C(=O)NC(N)=S
CC1CCC2C(C1CO)C2(C)C
CCCCCCCCCCCC(=O)OCC(C)(C)C=O
F[B-](F)(F)F.CN(C)C(ON1N=NC2=CC=CC=C12)=[N+](C)C
OC(=O)C1=CC=NC(=C1)C(O)=O
CC(C)NC1=NC(NC(C)C)=NC(Cl)=N1
[Cl-].C[N+](C)(C)CCCNC(=O)\C=C\C1=CC=CC=C1
OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
NC1=CC(Cl)=NC(N)=N1
CCCCCCCCNC(=O)NC1=CC=C(CC2=CC=C(NC(=O)NCCCCCCCC)C=C2)C=C1
[Na+].CCC(C)(C)[O-]
CCCCCCCCCCCCOC(=O)C(C)=C
CCN(CCNS(C)(=O)=O)C1=CC=C(N)C(C)=C1
O=CCCCC=O
CCCC1CCC(OC1)C1=CC=C(O)C=C1
CCCC1=NC2=C(C)C=C(C=C2N1)C1=NC2=C(C=CC=C2)N1C
COC1=C(C=C(C=C1C(C)(C)C)N1C=CC(=O)NC1=O)C1=CC2=CC=C(NS(C)(=O)=O)C=C2C=C1
COC(=O)[C@H](C)O
FC(F)(F)C1=CC=C(C=C1)C#N
[H][C@@]1(NC(=O)C(=N\OC)\C2=CC=CO2)C(=O)N2C(C(O)=O)=C(COC(N)=O)CS[C@]12[H]
[Br-].O=C1N(CC2=CC=CC=C2)[C@H]2C[S+]3CCC[C@H]3[C@H]2N1CC1=CC=CC=C1
CC(C)=CCC\C(C)=C\C=C\C(\C)=C\CP(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
O=C1CCCCCCCCCCCN1
OCCN(CCO)C1=CC=CC=C1
[Cl-].C[NH+]1CCC(Cl)CC1
C1CCC(CC1)[NH2+]C1CCCCC1.CC(C)(F)C[C@H](N[C@@H](C1=CC=C(C=C1)C1=CC=C(C=C1)S(C)(=O)=O)C(F)(F)F)C([O-])=O
CC1(C)CCC(CN2CCN(CC2)C2=CC(OC3=CC4=C(NC=C4)N=C3)=C(C=C2)C(O)=O)=C(C1)C1=CC=C(Cl)C=C1
C[C@@H](C1CC1)N1C(=O)C(=O)NC2=CN=C(Cl)N=C12
CCOC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
CCOC(=O)C1CCCNC1
CCO[Si](OCC)(OCC)N(CC)CC
NC1=CC=C(C=C1C(=O)C1=C(Cl)C=CC=C1)N(=O)=O
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1(O)[C@@]2([H])CCC2=CC(=O)CC[C@]12C
COC(=O)C1=C(C=C(Cl)C=C1)N(=O)=O
OC1=CC=C(C=O)C=C1
CN(C)CCCCCCN(C)C
CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C(N)C2=O
CCCCCCCCCCCCCCCCCCO
[Na+].[Na+].[O-][S](=O)(=O)C1=C(\C=C\C2=C(C=C(NC3=NC(NC4=CC=CC=C4)=NC(NC4=CC=CC=C4)=N3)C=C2)[S]([O-])(=O)=O)C=CC(NC2=NC(NC3=CC=CC=C3)=NC(NC3=CC=CC=C3)=N2)=C1
COC1=C(C=CC=C1)\N=N\C(C(C)=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1
CO[Si](C)(CCCCl)OC
F[B-](F)(F)F.CCCCN1C2=CC=CC=C2C(C)(C)\C1=C\C=C1\CCCC(\C=C\C2=[N+](CCCC)C3=C(C=CC=C3)C2(C)C)=C1Cl
[Na+].CC1=NN(C(=O)C1\N=N\C1=CC(=CC(Cl)=C1O)[N+]([O-])=O)C1=CC=C(C=C1)S([O-])(=O)=O
C[Si](Cl)(Cl)CCl
CCOC(=O)C(CCC1=CC=CC=C1)NC(CCCCNC(=O)C(F)(F)F)C(=O)N1CCCC1C(O)=O
CC1=C(\C=C\C(C)(O)C=C)C(C)(C)CCC1
OC(=O)C1=C(C=CC=C1)C1C2=C(OC3=C1C=C(Br)C(O)=C3Br)C(Br)=C(O)C(Br)=C2
CCC(=O)OC
[K+].[O-][C:3]1=[N:2][N:1]([CH:5]=[CH:4]1)[C:1]1=[CH:6][CH:5]=[C:4](Cl)[CH:3]=[CH:2]1
[Na+].CCN(CC)C1=CC=C2C=C(CNC3=C(OS([O-])(=O)=O)C=CC(=C3)S(N)(=O)=O)C(=O)OC2=C1
COC(COCCC(C)CCC=C(C)C)OC
CC=C=C
CCOC(=O)C(=C)C#N
[2H]C(Cl)(Cl)Cl
[H][C@]1(O[C@@H]2O[C@@H](C)[C@@H](OCC3=CC=CC=C3)[C@@H](OCC3=CC=CC=C3)[C@@H]2OCC2=CC=CC=C2)[C@H](O)C[C@@H](C[C@@H]1N=[N+]=[N-])C(=O)OC(C)C
FC1=C(CCl)C(Cl)=CC=C1
NC1=C(OCCCCCCO)C=C(O)C2=C1C(=O)C1=C(C=CC=C1)C2=O
CC1=CC=C(C=C1)S(=O)(=O)C[N+]#[C-]
CCCCC(Br)C(=O)OC
CC(C)=CCCC(C)(O)C=C
CCCOC(=O)C1=CC=C(O)C=C1
CCN1CCCCC1
O=C=NC1=CC=C(CC2=CC=C(C=C2)N=C=O)C=C1
CCCCC(CC)C(=O)OOC(C)(C)CCC(C)(C)OOC(=O)C(CC)CCCC
[Br-].OC(=O)CCCC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
C[C@]12CC[C@H]3[C@@H](CCC4=CC(OCC5=CC=CC=C5)=CC=C34)[C@@H]1C=C[C@@H]2O
CC(C)CCOC(=O)C1=CC=CC=C1
N#CCCN(CCCCN(CCC#N)CCC#N)CCC#N
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1=CC=CC=C1
[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=C3C(C=CC=C3S([O-])(=O)=O)=C2S([O-])(=O)=O)C(=CC2=CC(=CC(NC3=NC(Cl)=NC(NCC4=CC=C(NC5=NC(Cl)=NC(NC6=C7C(O)=C(N=NC8=C(C9=CC=CC(=C9C=C8)S([O-])(=O)=O)S([O-])(=O)=O)C(=CC7=CC(=C6)S([O-])(=O)=O)S([O-])(=O)=O)=N5)C=C4)=N3)=C12)S([O-])(=O)=O)S([O-])(=O)=O
COCCOC
C\C(=N/C1=C(C=CC=C1)C(C)(C)C)C1=CC=CC(=N1)C(\C)=N\C1=C(C=CC=C1)C(C)(C)C
[Cl-].OS(=O)(=O)C1=CC=CC2=C1C=C(C=C2S(O)(=O)=O)\N=N\C1=CC=C([N+]#N)C2=C1C=CC=C2
CC1=CC=C(C=C1)S(=O)(=O)N1C=C(B2OC(C)(C)C(C)(C)O2)C2=C1N=CC(F)=C2
[H+].[Na+].[Na+].NC1=CC(=CC2=C1C(=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O
CC1=CNC2=C1C=CC=C2
OC1CCCCCCCCCCC1
CC(C)C(=O)OC\C=C(/C)CCC=C(C)C
CC(C)CCCC(C)CCC\C(C)=C\CCC(C)=O
[N-]=[N+]=C1C=CC2=C(C=CC=C2S(=O)(=O)OC2=CC=C(C(=O)C3=CC=CC=C3)C(OS(=O)(=O)C3=CC=CC4=C3C=CC(=[N+]=[N-])C4=O)=C2OS(=O)(=O)C2=CC=CC3=C2C=CC(=[N+]=[N-])C3=O)C1=O
CCCCOC(=O)CC
CN[C@H]1CC[C@H](CS(O)(=O)=O)CC1
CC1=CC=C(Cl)C(Cl)=C1
CCOC(=O)CCN(C(=O)C1=CC2=C(C=C1)N(C)C(CCl)=N2)C1=CC=CC=N1
CCCCCCC(CCCC)COC(=O)C1=CC=CC=C1O
N#CC1=C(C=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1
CCO[Si](C)(CCCOCC1CO1)OCC
